date,open,close,high,low,volumeP
20170704,304.5818047113755,311.5827941894531,312.71129242237436,304.36268736167807,18816782
20170705,313.2262157216902,316.11865234375,317.1704448195307,312.0319823490559,27209010
20170706,317.44435762521533,316.0967712402344,317.7292394465279,315.09974337494833,13590313
20170707,316.1953471853673,326.74615478515625,328.19235855302117,315.5379951339073,35845310
20170710,327.6116504431779,327.1186218261719,328.88258945921126,326.29691721604513,3504540
20170711,328.90450077645824,327.44732666015625,329.64949969325704,325.8367704139251,20995547
20170712,328.5539150304726,331.11767578125,334.16349470048914,328.1375920668011,17104482
20170713,333.23083819268896,336.17938232421875,336.8199035117409,332.656574767268,23010262
20170714,335.71558405463156,338.7524719238281,339.2494198921704,334.7327163348912,20530867
20170717,339.47025104560674,342.72802734375,344.4618162375709,339.47025104560674,18749450
20170718,341.6347413617533,335.6934814453125,342.7390668490359,333.7277755907634,19640167
20170719,334.08112752274866,338.57574462890625,339.6911277437129,334.08112752274866,11790198
20170720,340.07767170765715,337.6813049316406,342.3415524384327,336.5327780092869,13626050
20170721,342.34153025566445,350.07183837890625,351.55162454929496,341.2261765195144,97142371
20170724,353.3848151348352,356.7530212402344,358.8843568144316,350.0718385746833,43429394
20170725,358.8402499128217,353.8597412109375,358.89547946806397,352.85478740836965,20063064
20170726,354.3124434895297,358.40948486328125,359.98867237737886,353.62775048089657,21954323
20170727,359.5690604090265,352.236328125,360.3420676547318,350.8117419699547,18409364
20170728,351.45218718896444,352.1589660644531,354.6989351402112,348.52572928509386,14331863
20170731,353.81551558707315,356.7419738769531,357.5370965308563,352.501359039085,16567422
20170801,358.4095503425228,354.17999267578125,358.4095503425228,351.5075074003494,12311920
20170802,355.5934612712648,359.8340759277344,361.26969023783977,355.1737992973622,20786240
20170803,359.3150554294544,364.4501647949219,367.7189990775582,357.1505761799538,19707381
20170804,367.2993580115906,358.2770080566406,367.2993580115906,356.7199062943362,18579866
20170807,360.36414834799587,356.9959716796875,360.36414834799587,356.1566771950295,9537088
20170808,357.36037577369507,353.947998046875,358.0340110539239,350.46936256235415,10961296
20170809,353.71610031538785,353.1197509765625,357.80211354381385,350.07183498277584,10436651
20170810,351.8497871785464,349.9282531738281,354.8535607450106,348.51472481375475,10188164
20170811,342.5513428482333,341.5132751464844,348.967464630518,338.58678761302866,16996281
20170814,344.77106775114976,347.4324951171875,349.96140694888464,344.77106775114976,13440617
20170816,347.2005902980852,345.8974914550781,348.0840566366835,342.3857120219696,13576650
20170817,346.53801022271176,346.1183776855469,352.86581883158635,344.80422103571016,15828719
20170818,345.433623300069,347.95147705078125,348.4815685961571,343.0372273607492,7935890
20170821,348.30494849574853,345.52203369140625,349.88413624643516,344.6054531285766,7573558
20170822,347.2005900892563,344.5612487792969,348.9454073569074,343.67778244122997,9533641
20170823,345.62142096255786,349.4202880859375,350.4141840834896,343.03727957403726,8320052
20170824,351.1761465212219,346.328125,351.8608100273209,345.5440601123143,12654347
20170828,348.7576852584667,345.9968566894531,349.39817696337917,344.8152156926778,12316426
20170829,344.9588046033179,338.39910888671875,346.2067034193985,337.92424682305705,15164812
20170830,341.80045646536746,345.4557800292969,346.4938479265289,340.4090137902571,10334911
20170831,347.86320246638684,352.17010498046875,352.82165446664675,347.6423432316171,25104625
20170901,353.35168936859463,355.6155700683594,357.0511844708178,353.1639737771299,15431918
20170904,356.80823608083756,356.3333740234375,361.36911157787165,352.46821979952165,21560532
20170905,360.010789032804,360.5850524902344,361.08200047729855,358.0340547891191,25216776
