date,open,close,high,low,volumeP
20150710,1023.6305642668952,989.7695922851562,1023.6305642668952,982.0293221083344,8263654
20150713,990.188967506667,1003.8494262695312,1007.4695518486433,990.188967506667,2280308
20150714,1004.4292967724405,999.8291625976562,1006.0293434419306,996.0290517576171,1703274
20150715,1000.4299691380164,1018.3305053710938,1020.0105361672793,1000.0299571551543,2003660
20150716,1017.5099044551126,1016.10986328125,1023.570141274591,1010.6697618868571,1456608
20150717,1018.7498912256564,1025.7900390625,1028.07018404571,1017.3498501737762,1070526
20150720,1027.834914680698,1033.9080810546875,1035.8122213997474,1022.9843285488182,853786
20150721,1032.6453677617314,1026.7926025390625,1042.4066315619148,1024.2671894457587,1274500
20150722,1026.6320996508607,1013.4234008789062,1029.8390722386025,1010.6172998646321,1320628
20150723,1009.1942195324068,997.6090698242188,1017.3519954694902,995.364149791049,1496780
20150724,1001.1765971908064,1004.2432250976562,1008.7931558881538,999.0119301823266,1574972
20150727,997.3687956208483,1000.9967041015625,1004.1836145619876,994.6227853116444,2003738
20150728,1001.9788561811179,1003.0010986328125,1009.7958546590262,999.032409914893,1891188
20150729,1006.5884697254911,1004.884765625,1008.2120190891773,995.5645020164305,2413318
20150730,1008.6128471224727,994.4219360351562,1008.9135007742925,991.2751532008574,2770574
20150731,998.1300699769008,1006.48828125,1009.7954716593647,996.9675815866773,1963776
20150803,1003.5416790367241,1006.0271606445312,1012.2005426282007,1002.5395002816466,1179324
20150804,1006.3481947081401,1005.7468872070312,1011.3992168650782,996.56696517106,2342692
20150805,1010.1962719514746,1021.0798950195312,1022.222418046135,1006.5884281230765,988994
20150806,1028.235369138284,1031.5626220703125,1035.4510559392545,1022.2624231006428,2211366
20150807,1031.4422436743516,1023.0440063476562,1031.4422436743516,1021.0195859458116,1188506
20150810,1031.0417828709935,1031.0819091796875,1037.8566002538887,1024.86839921293,1431182
20150811,1033.4471333163274,1043.949951171875,1046.2750263598193,1019.0558799557825,2200306
20150812,1043.508457366338,1071.0081787109375,1078.9053262989478,1043.0674596462507,3479784
20150813,1070.3275463719885,1056.53759765625,1075.939750734988,1024.6281679875667,1406426
20150814,1057.4991800715063,1083.635986328125,1090.110120772879,1057.138434813485,2293964
20150817,1078.3845700529637,1076.2398681640625,1081.0703898000256,1064.3139398363296,773644
20150818,1085.1190262014532,1098.7486572265625,1102.356500733209,1078.34433698658,1916926
20150819,1102.39676404724,1095.822509765625,1103.5392871139557,1091.1322343288175,1690070
20150820,1100.3924291103099,1077.081787109375,1100.3924291103099,1071.1288053124765,2349298
