327.109
325.457
331.752
334.022
334.242
334.206
330.679
323.355
325.450
324.982
324.236
320.436
321.929
318.400
316.777
310.513
318.198
319.161
324.001
315.688
306.312
305.951
303.450
291.413
283.384
277.060
265.142
262.447
241.672
271.030
249.506
271.325
277.263
277.813
276.160
264.702
